time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-01-31T11:02:11.000Z,51.5413,179.3239,65.3,2.1,ml,,,,0.21,ak,ak11502381,2015-02-04T19:00:54.691Z,"49km SSW of Semisopochnoi Island, Alaska",earthquake
2015-01-31T10:52:21.775Z,41.8906,-119.6123,0,0.73,ml,4,218.79,0.149,0.1262,nn,nn00480557,2015-02-02T20:12:19.400Z,"69km ESE of Lakeview, Oregon",earthquake
2015-01-31T10:48:49.790Z,36.9565,-104.8861,5,2.6,ml,,87,0.927,0.5,us,usc000tkkq,2015-01-31T18:51:20.951Z,"40km W of Raton, New Mexico",earthquake
2015-01-31T10:41:24.400Z,19.3743,-155.5003,10,2.5,Ml,,32.4,0.04491576,0.12,hv,hv60843961,2015-02-01T18:33:41.480Z,"18km N of Pahala, Hawaii",earthquake
2015-01-31T10:40:22.440Z,33.6181667,-116.6821667,13.25,1.55,ml,62,23,0.04488,0.22,ci,ci37311088,2015-02-02T18:01:53.500Z,"7km N of Anza, California",earthquake
2015-01-31T10:17:38.970Z,35.745,-118.0283333,11.79,0.56,ml,14,93,0.1387,0.16,ci,ci37311080,2015-02-02T20:13:38.636Z,"22km WNW of Inyokern, California",earthquake
2015-01-31T10:13:37.170Z,36.0785,-117.887,2.1,1.02,ml,21,110,0.04703,0.14,ci,ci37311072,2015-02-02T22:12:47.150Z,"7km NE of Coso Junction, California",earthquake
2015-01-31T10:11:08.950Z,38.776165,-122.7188339,2.96,0.9,md,10,81,0.003152,0.02,nc,nc72389526,2015-01-31T12:13:04.515Z,"3km E of The Geysers, California",earthquake
2015-01-31T10:00:00.000Z,61.3678,-141.888,13.3,0.6,ml,,,,0.35,ak,ak11502380,2015-02-04T19:00:50.493Z,"136km E of Chitina, Alaska",earthquake
2015-01-31T09:58:34.010Z,47.4778333,-120.7203333,1.83,1.43,md,9,167,0.2264,0.16,uw,uw60952047,2015-02-03T19:56:23.670Z,"13km SSW of Leavenworth, Washington",earthquake
2015-01-31T09:54:42.600Z,39.905,-111.9996667,6.4,1.51,ml,13,78,0.076,0.18,uu,uu60100592,2015-02-02T17:05:57.860Z,"15km NW of Mona, Utah",earthquake
2015-01-31T09:51:39.930Z,48.2938333,-121.881,11.47,0.54,md,6,141,0.1034,0.05,uw,uw60952042,2015-02-03T19:36:51.180Z,"16km NE of Arlington Heights, Washington",earthquake
2015-01-31T09:46:22.026Z,39.2291,-119.5641,5.6895,0.44,ml,9,206.77,0.094,0.1981,nn,nn00480261,2015-01-31T19:11:40.408Z,"2km ESE of Dayton, Nevada",earthquake
2015-01-31T09:44:26.430Z,35.7451667,-118.0273333,9.48,1.09,ml,17,75,0.1381,0.17,ci,ci37311064,2015-02-02T18:01:31.486Z,"22km WNW of Inyokern, California",earthquake
2015-01-31T09:43:17.250Z,37.5253333,-118.9296667,5.4,0.35,md,12,204,0.08738,0.05,nc,nc72389521,2015-02-05T01:41:03.995Z,"14km SSE of Mammoth Lakes, California",earthquake
2015-01-31T09:35:17.530Z,37.4456,72.0547,185.26,4.3,mb,,84,1.221,0.78,us,usc000tkkp,2015-01-31T17:37:56.423Z,"29km NE of Roshtqal'a, Tajikistan",earthquake
2015-01-31T09:35:01.900Z,35.7428333,-118.0265,12.08,1.47,ml,27,38,0.1393,0.21,ci,ci37311056,2015-02-02T18:03:04.810Z,"22km WNW of Inyokern, California",earthquake
2015-01-31T09:33:53.000Z,51.0888,-179.6328,19,1.8,ml,,,,1.03,ak,ak11502379,2015-02-04T19:00:49.611Z,"41km WSW of Amatignak Island, Alaska",earthquake
2015-01-31T09:11:39.420Z,40.2873333,-124.3698333,20.96,1.93,md,17,238,0.074,0.06,nc,nc72389516,2015-02-04T02:14:06.530Z,"32km SW of Rio Dell, California",earthquake
2015-01-31T09:09:16.000Z,63.2894,-151.7186,10,0.7,ml,,,,0.58,ak,ak11498324,2015-02-04T18:59:36.713Z,"135km NW of Talkeetna, Alaska",earthquake
2015-01-31T09:03:34.000Z,62.0255,-150.8586,64.7,1.8,ml,,,,0.46,ak,ak11498320,2015-02-04T19:01:29.815Z,"51km SW of Talkeetna, Alaska",earthquake
2015-01-31T09:02:32.610Z,44.6041667,-110.3641667,3.74,1.56,ml,9,185,0.047,0.08,uu,uu60007810,2015-02-02T15:38:06.810Z,"40km ENE of Old Faithful Geyser, Wyoming",earthquake
2015-01-31T09:02:11.970Z,44.6026667,-110.3836667,4.08,1.03,md,7,199,0.039,0.13,uu,uu60007805,2015-02-02T15:34:28.570Z,"38km ENE of Old Faithful Geyser, Wyoming",earthquake
2015-01-31T09:02:00.500Z,44.5978333,-110.4036667,3.18,1.03,md,8,189,0.033,0.1,uu,uu60100587,2015-02-02T15:29:46.250Z,"37km ENE of Old Faithful Geyser, Wyoming",earthquake
2015-01-31T09:01:38.820Z,32.2303333,-115.3021667,19.05,2.75,ml,20,179,0.1886,0.22,ci,ci37311048,2015-02-02T18:18:07.000Z,"12km W of Alberto Oviedo Mota, B.C., Mexico",earthquake
2015-01-31T08:59:24.950Z,38.7905,-122.7946667,1.56,1.8,md,47,39,0.005914,0.04,nc,nc72389511,2015-02-05T03:31:04.751Z,"3km WNW of The Geysers, California",earthquake
2015-01-31T08:53:57.530Z,38.7903333,-122.7731667,2.78,1.67,md,51,38,0.01187,0.03,nc,nc72389506,2015-02-05T00:22:03.278Z,"2km NW of The Geysers, California",earthquake
2015-01-31T08:51:55.000Z,61.6749,-147.9659,34,1.3,ml,,,,0.48,ak,ak11498318,2015-02-04T19:01:17.312Z,"48km ESE of Sutton-Alpine, Alaska",earthquake
2015-01-31T08:51:08.000Z,62.8286,-150.1429,78.2,1.1,ml,,,,0.44,ak,ak11502375,2015-02-04T19:00:48.848Z,"56km N of Talkeetna, Alaska",earthquake
2015-01-31T08:27:00.490Z,38.7558327,-122.7043304,2.11,0.97,md,7,118,0.01223,0.05,nc,nc72389501,2015-01-31T10:30:04.771Z,"5km ESE of The Geysers, California",earthquake
2015-01-31T08:20:42.970Z,36.2699,-97.2721,4.72,2.4,mb_lg,,59,0.466,0.45,us,usc000tktg,2015-02-01T23:27:59.722Z,"2km SSE of Perry, Oklahoma",earthquake
2015-01-31T08:14:01.860Z,36.0855,-117.8901667,0.16,1.42,ml,23,64,0.04305,0.25,ci,ci37311040,2015-02-02T18:02:12.645Z,"7km NE of Coso Junction, California",earthquake
2015-01-31T08:08:18.300Z,19.1065,-67.6025,25,3,Md,6,334.8,0.78692419,0.07,pr,pr15031010,2015-01-31T16:10:52.416Z,"86km NW of San Antonio, Puerto Rico",earthquake
2015-01-31T08:06:42.100Z,18.7835,-67.664,90,3,Md,7,320.4,0.61085439,0.14,pr,pr15031009,2015-01-31T16:09:16.305Z,"65km NW of Rincon, Puerto Rico",earthquake
2015-01-31T08:06:32.080Z,38.8086662,-122.7958298,1.4,0.82,md,13,65,0.0008096,0.02,nc,nc72389491,2015-01-31T10:05:03.139Z,"4km NW of The Geysers, California",earthquake
2015-01-31T07:56:28.290Z,33.1988333,-115.6723333,2.66,1.31,ml,8,182,0.04457,0.41,ci,ci37311032,2015-02-02T18:02:15.720Z,"15km WSW of Niland, California",earthquake
2015-01-31T07:53:28.630Z,41.8769,-119.6286,8.3529,1.41,ml,4,220.61,0.145,0.1082,nn,nn00480541,2015-02-03T19:09:04.060Z,"72km ESE of Lakeview, Oregon",earthquake
2015-01-31T07:51:43.000Z,60.5322,-151.2363,56.2,1.3,ml,,,,0.42,ak,ak11502374,2015-02-04T19:00:32.109Z,"2km SSE of Kenai, Alaska",earthquake
2015-01-31T07:23:38.000Z,59.8824,-151.7814,71.6,1.3,ml,,,,0.25,ak,ak11498298,2015-02-04T18:59:36.038Z,"12km NNE of Anchor Point, Alaska",earthquake
2015-01-31T07:23:15.467Z,41.8908,-119.6156,7.2582,1.22,ml,4,218.68,0.147,0.1316,nn,nn00480241,2015-01-31T16:27:49.070Z,"68km ESE of Lakeview, Oregon",earthquake
2015-01-31T07:14:27.450Z,33.6256667,-116.68,14.31,0.87,ml,30,44,0.05212,0.2,ci,ci37311024,2015-02-02T18:03:16.030Z,"8km N of Anza, California",earthquake
2015-01-31T07:12:02.000Z,51.4552,-179.8205,4.2,1.9,ml,,,,0.76,ak,ak11502372,2015-02-04T19:00:31.253Z,"54km WNW of Amatignak Island, Alaska",earthquake
2015-01-31T07:11:36.820Z,38.7519989,-122.7266693,2.63,0.66,md,8,159,0.01398,0.03,nc,nc72389481,2015-01-31T07:38:02.317Z,"3km SE of The Geysers, California",earthquake
2015-01-31T07:10:39.930Z,36.0831667,-117.887,0.87,0.83,ml,19,55,0.04323,0.27,ci,ci37311016,2015-02-02T18:02:35.888Z,"7km NE of Coso Junction, California",earthquake
2015-01-31T07:06:51.000Z,59.6466,-150.4532,46,1.2,ml,,,,0.27,ak,ak11498297,2015-02-04T18:59:35.286Z,"48km ESE of Fritz Creek, Alaska",earthquake
2015-01-31T07:01:21.000Z,59.6903,-151.1774,51.4,1.2,ml,,,,0.2,ak,ak11498278,2015-02-04T18:59:34.463Z,"8km SE of Fritz Creek, Alaska",earthquake
2015-01-31T06:50:16.000Z,61.6383,-151.62,73.4,1.5,ml,,,,0.49,ak,ak11498276,2015-02-04T19:01:24.481Z,"84km W of Willow, Alaska",earthquake
2015-01-31T06:44:53.080Z,-25.7977,179.6838,496.11,4.6,mb,,89,4.035,0.69,us,usc000tkk9,2015-01-31T14:47:35.735Z,"South of the Fiji Islands",earthquake
2015-01-31T06:43:12.020Z,46.2001667,-122.1893333,3.51,0.58,md,7,127,0.0008809,0.05,uw,uw60952032,2015-02-03T18:53:37.180Z,"37km NNE of Amboy, Washington",earthquake
2015-01-31T06:40:33.290Z,40.6705,-123.2856667,32.8,1.92,md,18,106,0.05132,0.07,nc,nc72389476,2015-02-05T03:01:09.612Z,"15km NW of Hayfork, California",earthquake
2015-01-31T06:37:01.000Z,56.5434,-169.0187,21.7,3.3,ml,,,,0.53,ak,ak11502368,2015-02-04T19:09:01.205Z,"101km SE of City of Saint Paul, Alaska",earthquake
2015-01-31T06:32:53.000Z,60.036,-152.5417,79.7,1.4,ml,,,,0.23,ak,ak11498275,2015-02-04T18:59:33.828Z,"49km NW of Anchor Point, Alaska",earthquake
2015-01-31T06:24:59.658Z,41.8634,-119.6348,7.275,2.48,ml,4,130.49,0.15,0.1873,nn,nn00480213,2015-02-03T02:50:32.030Z,"74km SE of Lakeview, Oregon",earthquake
2015-01-31T06:22:12.060Z,38.8118333,-122.741,1.52,0.44,md,19,62,0.007719,0.03,nc,nc72389471,2015-02-03T00:23:03.174Z,"1km SW of Cobb, California",earthquake
2015-01-31T06:16:05.000Z,56.6553,-168.7254,10.5,3.5,ml,,,,1.1,ak,ak11502366,2015-02-04T19:07:34.040Z,"108km ESE of City of Saint Paul, Alaska",earthquake
2015-01-31T06:15:37.760Z,47.3868333,-122.6328333,49.78,0.99,md,7,167,0.1922,0.16,uw,uw60952022,2015-02-03T18:48:57.500Z,"0km WSW of Purdy, Washington",earthquake
2015-01-31T06:14:29.070Z,34.1006667,-116.9316667,9.19,1.01,ml,45,41,0.007913,0.25,ci,ci37311008,2015-02-02T18:02:40.249Z,"13km NE of Yucaipa, California",earthquake
2015-01-31T06:07:45.650Z,36.1865,-97.3876,4.49,2.1,mb_lg,,60,0.392,0.27,us,usc000tktp,2015-02-01T23:45:55.509Z,"14km SW of Perry, Oklahoma",earthquake
2015-01-31T06:03:04.000Z,63.2713,-151.7348,10,0.7,ml,,,,0.73,ak,ak11502365,2015-02-04T19:00:11.250Z,"134km NW of Talkeetna, Alaska",earthquake
2015-01-31T06:01:35.000Z,59.667,-152.8794,86.3,1.5,ml,,,,0.32,ak,ak11502364,2015-02-04T19:00:10.438Z,"60km WSW of Anchor Point, Alaska",earthquake
2015-01-31T05:58:27.800Z,40.2888333,-124.3131667,9.37,1.58,md,14,223,0.03979,0.07,nc,nc72389466,2015-02-04T04:38:06.350Z,"29km SW of Rio Dell, California",earthquake
2015-01-31T05:45:16.920Z,33.685,-116.3538333,12.2,1.12,ml,43,75,0.04206,0.09,ci,ci37311000,2015-02-02T22:10:31.820Z,"5km SSE of Palm Desert, California",earthquake
2015-01-31T05:43:06.000Z,53.8708,-166.8778,5.4,1.3,ml,,,,0.44,ak,ak11498273,2015-02-04T18:59:33.160Z,"22km W of Unalaska, Alaska",earthquake
2015-01-31T05:42:29.070Z,33.7365,-116.8031667,18.34,0.46,ml,25,101,0.07836,0.2,ci,ci37310992,2015-02-02T21:56:28.527Z,"8km W of Idyllwild, California",earthquake
2015-01-31T05:37:50.919Z,41.8841,-119.6326,6.8722,1.01,ml,4,219.34,0.139,0.0831,nn,nn00480212,2015-01-31T05:57:13.410Z,"68km ESE of Lakeview, Oregon",earthquake
2015-01-31T05:32:42.560Z,36.511,-89.5381667,5.84,1.24,md,14,120,0.0946,0.03,nm,nm60003708,2015-01-31T19:08:18.386Z,"8km S of New Madrid, Missouri",earthquake
2015-01-31T05:30:44.715Z,41.8725,-119.6294,6.7634,0.91,ml,4,221.32,0.148,0.1134,nn,nn00480532,2015-02-02T18:42:04.737Z,"68km ESE of Lakeview, Oregon",earthquake
2015-01-31T05:30:22.840Z,36.283,-89.425,2.22,2.13,md,27,54,0.03365,0.14,nm,nm60089226,2015-01-31T19:08:16.500Z,"6km ENE of Ridgely, Tennessee",earthquake
2015-01-31T05:18:21.600Z,36.7643,-116.3002,1.84,0.17,ml,7,113.12,0.058,,nn,nn00480200,2015-01-31T05:19:32.835Z,"43km ESE of Beatty, Nevada",earthquake
2015-01-31T05:17:22.940Z,36.9898,-98.1915,5,2.7,mb_lg,,99,0.154,0.24,us,usc000tkk4,2015-01-31T13:20:02.224Z,"23km SW of Anthony, Kansas",earthquake
2015-01-31T05:10:47.290Z,38.8364983,-122.8280029,2.41,0.92,md,15,47,0.006207,0.02,nc,nc72389461,2015-01-31T05:44:01.507Z,"9km W of Cobb, California",earthquake
2015-01-31T05:06:58.325Z,41.8659,-119.6219,7.7287,1.85,ml,5,222.55,0.156,0.1627,nn,nn00480194,2015-02-03T18:45:48.440Z,"73km SE of Lakeview, Oregon",earthquake
2015-01-31T05:03:57.000Z,65.1616,-148.9989,10,0.5,ml,,,,0.8,ak,ak11502362,2015-02-04T19:00:09.517Z,"58km NW of Ester, Alaska",earthquake
2015-01-31T05:03:33.000Z,62.8536,-151.6734,2.7,0.9,ml,,,,0.86,ak,ak11498253,2015-02-04T18:59:32.465Z,"99km NW of Talkeetna, Alaska",earthquake
2015-01-31T05:02:23.800Z,19.1462,-68.0037,42,3.3,Md,11,324,1.0815716,0.44,pr,pr15031005,2015-01-31T13:04:56.615Z,"75km NE of Punta Cana, Dominican Republic",earthquake
2015-01-31T04:54:48.064Z,41.8783,-119.6661,7.2171,0.58,ml,3,219.53,0.122,0.0938,nn,nn00480529,2015-02-02T18:31:25.580Z,"66km ESE of Lakeview, Oregon",earthquake
2015-01-31T04:46:59.730Z,35.1465,-118.7476667,1.1,1.27,ml,20,110,0.07033,0.16,ci,ci37310984,2015-02-02T20:17:00.320Z,"10km SE of Arvin, California",earthquake
2015-01-31T04:46:26.000Z,53.59,-166.7,73.4,3.4,ml,,,,0.45,us,usc000tln2,2015-02-12T06:46:17.154Z,"33km SSW of Unalaska, Alaska",earthquake
2015-01-31T04:46:08.679Z,41.8762,-119.6312,7.9461,1.45,ml,4,220.67,0.144,0.0788,nn,nn00480204,2015-01-31T05:29:40.835Z,"68km ESE of Lakeview, Oregon",earthquake
2015-01-31T04:42:20.000Z,56.5999,-168.9985,21.4,3,ml,,,,0.95,us,usc000tllt,2015-02-17T04:27:03.232Z,"98km SE of City of Saint Paul, Alaska",earthquake
2015-01-31T04:38:51.390Z,38.7980003,-122.7618332,0.16,0.28,md,9,98,0.02454,0.04,nc,nc72389456,2015-01-31T05:13:04.456Z,"2km NNW of The Geysers, California",earthquake
2015-01-31T04:38:13.000Z,65.1624,-148.9703,10,0.7,ml,,,,0.64,ak,ak11498250,2015-02-04T18:59:30.643Z,"57km NW of Ester, Alaska",earthquake
2015-01-31T04:37:53.562Z,41.8706,-119.6276,7.6384,1.13,ml,4,221.67,0.15,0.119,nn,nn00480201,2015-01-31T05:21:12.463Z,"69km ESE of Lakeview, Oregon",earthquake
2015-01-31T04:34:53.781Z,41.8726,-119.6257,8.3818,2.33,ml,5,221.39,0.15,0.1151,nn,nn00480192,2015-02-03T18:41:08.990Z,"73km SE of Lakeview, Oregon",earthquake
2015-01-31T04:30:34.320Z,38.8211667,-122.8096667,3.42,1.08,md,42,62,0.002248,0.05,nc,nc72389451,2015-01-31T09:31:03.985Z,"6km NW of The Geysers, California",earthquake
2015-01-31T04:29:20.000Z,56.5036,-168.8788,1.1,3,ml,,,,0.68,us,usc000tln8,2015-02-17T04:13:46.744Z,"111km SE of City of Saint Paul, Alaska",earthquake
2015-01-31T04:23:18.786Z,41.8408,-119.6697,5.6978,0.2,ml,3,225.76,0.148,0.1,nn,nn00480528,2015-02-02T18:19:00.096Z,"68km SE of Lakeview, Oregon",earthquake
2015-01-31T04:21:46.350Z,33.622,-116.6818333,14.68,0.25,ml,19,76,0.04726,0.09,ci,ci37310976,2015-02-02T21:53:23.779Z,"8km N of Anza, California",earthquake
2015-01-31T04:17:33.000Z,60.3406,-150.7313,46.3,1.5,ml,,,,0.39,ak,ak11498249,2015-02-04T18:59:29.783Z,"21km S of Sterling, Alaska",earthquake
2015-01-31T04:17:17.275Z,41.8743,-119.6237,7.9804,1.4,ml,4,221.15,0.15,0.1449,nn,nn00480198,2015-01-31T05:20:25.763Z,"69km ESE of Lakeview, Oregon",earthquake
2015-01-31T04:13:18.960Z,56.577,-169.146,36.6,3.9,mb,,,,1.21,us,usc000tllr,2015-02-17T03:51:12.756Z,"93km SE of City of Saint Paul, Alaska",earthquake
2015-01-31T04:10:24.430Z,38.8278351,-122.7998352,2.66,0.18,md,9,86,0.009144,0.02,nc,nc72389441,2015-01-31T04:27:06.680Z,"6km W of Cobb, California",earthquake
2015-01-31T04:07:33.800Z,36.2881,-96.8079,3.489,2.8,ml,,74,,0.8,us,usc000tkju,2015-02-11T06:19:25.883Z,"5km S of Pawnee, Oklahoma",earthquake
2015-01-31T04:00:43.000Z,61.4829,-150.3049,46.1,1.5,ml,,,,0.39,ak,ak11498236,2015-02-04T19:01:31.639Z,"19km WSW of Big Lake, Alaska",earthquake
2015-01-31T03:55:50.000Z,63.2568,-151.3797,8.2,1.4,ml,,,,0.83,ak,ak11498234,2015-02-04T19:01:36.018Z,"122km NNW of Talkeetna, Alaska",earthquake
2015-01-31T03:55:10.310Z,-31.6692,-177.4498,47.2,4.3,mb,,223,2.451,0.54,us,usc000tmqy,2015-02-15T04:11:22.112Z,"140km E of L'Esperance Rock, New Zealand",earthquake
2015-01-31T03:54:08.000Z,63.2798,-151.407,12.9,1.5,ml,,,,0.53,ak,ak11502352,2015-02-04T19:00:05.726Z,"123km W of Cantwell, Alaska",earthquake
2015-01-31T03:53:41.000Z,63.246,-151.3734,7.2,1.7,ml,,,,0.82,ak,ak11498232,2015-02-04T19:01:31.048Z,"121km NNW of Talkeetna, Alaska",earthquake
2015-01-31T03:53:40.900Z,18.3868,-65.8606,120,3,Md,13,176.4,0.11498436,0.15,pr,pr15031008,2015-02-12T06:41:53.040Z,"1km NNW of La Dolores, Puerto Rico",earthquake
2015-01-31T03:51:11.000Z,63.2744,-151.3907,13,2.1,ml,,,,0.82,ak,ak11498229,2015-02-04T19:01:32.965Z,"122km W of Cantwell, Alaska",earthquake
2015-01-31T03:50:37.190Z,32.9743333,-116.4236667,9.39,1.07,ml,25,94,0.08211,0.19,ci,ci37310968,2015-02-02T21:51:34.748Z,"20km NNE of Pine Valley, California",earthquake
2015-01-31T03:36:19.000Z,61.9303,-149.5389,37.4,1.3,ml,,,,0.45,ak,ak11498219,2015-02-04T19:01:35.435Z,"26km NW of Fishhook, Alaska",earthquake
2015-01-31T03:30:50.388Z,41.8943,-119.6687,2.7931,1.1,ml,4,216.76,0.111,0.1097,nn,nn00480416,2015-02-01T19:13:13.406Z,"64km ESE of Lakeview, Oregon",earthquake
2015-01-31T03:30:02.570Z,29.0313,-97.969,5,2.8,mb_lg,,97,0.225,0.95,us,usc000tktb,2015-02-11T06:15:10.349Z,"11km ESE of Poth, Texas",earthquake
2015-01-31T03:28:22.500Z,19.1625,-64.5708,47,2.6,Md,3,342,1.08516486,0.09,pr,pr15031007,2015-02-12T06:39:46.040Z,"82km N of Road Town, British Virgin Islands",earthquake
2015-01-31T03:24:56.940Z,56.6465,-168.9319,8.19,4.8,mb,,37,0.896,0.6,us,usc000tkjp,2015-02-15T03:45:12.179Z,"98km SE of City of Saint Paul, Alaska",earthquake
2015-01-31T03:23:27.800Z,19.0606,-67.8939,28,3.2,Md,10,324,0.94772262,0.43,pr,pr15031006,2015-02-12T06:37:51.040Z,"75km NE of Punta Cana, Dominican Republic",earthquake
2015-01-31T03:20:18.850Z,37.6448333,-118.8918333,7.11,0.33,md,18,109,0.003994,0.08,nc,nc72389426,2015-02-05T00:18:10.580Z,"7km E of Mammoth Lakes, California",earthquake
2015-01-31T03:20:13.093Z,41.8422,-119.6446,5.7939,0.79,ml,4,225.93,0.159,0.138,nn,nn00480526,2015-02-02T18:09:11.524Z,"69km ESE of Lakeview, Oregon",earthquake
2015-01-31T03:15:50.490Z,56.6731,-169.0053,21.02,3.4,ml,,119,0.847,0.43,us,usc000tllq,2015-02-12T06:36:03.353Z,"93km SE of City of Saint Paul, Alaska",earthquake
2015-01-31T03:09:16.700Z,18.1361,-66.0735,12,2,Md,4,223.2,0.17247653,0.07,pr,pr15031003,2015-01-31T04:36:24.155Z,"3km ENE of G. L. Garcia, Puerto Rico",earthquake
2015-01-31T03:07:47.000Z,46.186,-112.0835,11.1,1.1,mc,17,71.9999942400005,0.3754958,0.13,mb,mb15963630,2015-02-02T20:42:38.162Z,"6km SSE of Boulder, Montana",earthquake
2015-01-31T03:07:42.770Z,36.0756667,-117.8723333,2.18,0.03,ml,12,158,0.04431,0.1,ci,ci37310960,2015-02-02T20:31:20.675Z,"8km ENE of Coso Junction, California",earthquake
2015-01-31T03:05:06.300Z,19.1373,-68.0298,41,3.5,Mb,12,327.6,1.30974368,0.25,pr,pr15031001,2015-02-12T06:31:40.040Z,"73km NNE of Punta Cana, Dominican Republic",earthquake
2015-01-31T03:04:38.270Z,-32.3411,-177.8546,71.69,4.4,mb,,211,3.086,0.95,us,usc000tmqv,2015-02-12T06:27:00.386Z,"141km SE of L'Esperance Rock, New Zealand",earthquake
2015-01-31T03:02:51.000Z,59.6162,-153.0729,101.5,2.4,ml,,,,0.42,ak,ak11498210,2015-02-04T19:01:34.712Z,"72km WSW of Anchor Point, Alaska",earthquake
2015-01-31T02:56:39.000Z,61.7447,-149.8641,43.5,1.4,ml,,,,0.39,ak,ak11498199,2015-02-04T19:01:33.819Z,"9km E of Willow, Alaska",earthquake
2015-01-31T02:54:33.130Z,32.9723333,-116.4235,10.34,0.95,ml,17,95,0.08012,0.17,ci,ci37310952,2015-02-02T20:52:48.890Z,"20km NNE of Pine Valley, California",earthquake
2015-01-31T02:54:04.000Z,60.0419,-152.1269,73.9,2,ml,,,,0.54,ak,ak11498194,2015-02-04T19:01:23.578Z,"33km NNW of Anchor Point, Alaska",earthquake
2015-01-31T02:52:37.210Z,34.0468333,-116.4313333,9.84,0.78,ml,20,67,0.04104,0.14,ci,ci37310944,2015-02-02T20:50:29.498Z,"8km S of Yucca Valley, California",earthquake
2015-01-31T02:51:36.000Z,61.3419,-148.2828,3.1,1.7,ml,,,,1.17,ak,ak11498195,2015-01-31T03:01:53.426Z,"45km ESE of Butte, Alaska",earthquake
2015-01-31T02:51:18.890Z,40.4566667,-124.3945,19.4,2.1,md,12,278,0.04742,0.06,nc,nc72389411,2015-02-04T07:00:05.749Z,"17km SW of Ferndale, California",earthquake
2015-01-31T02:47:49.000Z,53.8944,-164.2317,56.3,3.1,ml,,,,0.29,us,usc000tln1,2015-02-12T05:14:22.457Z,"104km ESE of Akutan, Alaska",earthquake
2015-01-31T02:46:38.000Z,60.586,-150.5296,47.1,1.2,ml,,,,0.34,ak,ak11498189,2015-02-04T18:59:27.913Z,"13km ENE of Sterling, Alaska",earthquake
2015-01-31T02:28:34.190Z,36.0823333,-117.8818333,2.6,1.16,ml,23,55,0.04155,0.17,ci,ci37310936,2015-02-02T20:46:24.370Z,"7km NE of Coso Junction, California",earthquake
2015-01-31T02:26:43.830Z,36.079,-117.884,1.48,2.51,ml,37,55,0.0453,0.15,ci,ci37310928,2015-02-02T18:30:26.706Z,"7km ENE of Coso Junction, California",earthquake
2015-01-31T02:26:19.000Z,64.3624,-149.8041,7.7,0.5,ml,,,,0.76,ak,ak11502340,2015-02-04T19:00:04.307Z,"41km SW of North Nenana, Alaska",earthquake
2015-01-31T02:17:02.280Z,28.8457,-98.08,5,3.1,mb_lg,,104,0.238,0.56,us,usc000tkj3,2015-02-11T06:13:21.732Z,"18km WSW of Karnes City, Texas",earthquake
2015-01-31T02:15:45.000Z,56.661,-168.9589,13.3,3,ml,,196,0.875,0.53,us,usc000tlln,2015-02-12T04:47:05.169Z,"96km SE of City of Saint Paul, Alaska",earthquake
2015-01-31T02:14:48.000Z,62.9059,-151.1254,123.4,2.7,ml,,,,0.56,ak,ak11498069,2015-02-12T04:41:46.040Z,"83km NW of Talkeetna, Alaska",earthquake
2015-01-31T02:13:05.000Z,63.5227,-150.82,17.5,0.6,ml,,,,0.81,ak,ak11498068,2015-02-04T18:59:27.028Z,"94km W of Cantwell, Alaska",earthquake
2015-01-31T02:09:57.000Z,62.4355,-151.4978,88.2,1.2,ml,,,,0.36,ak,ak11502336,2015-02-04T19:00:02.434Z,"72km W of Talkeetna, Alaska",earthquake
2015-01-31T02:03:08.650Z,33.841,-116.7845,16.33,0.61,ml,17,119,0.01301,0.11,ci,ci37310920,2015-02-02T20:42:04.370Z,"8km S of Cabazon, California",earthquake
2015-01-31T02:02:13.000Z,64.5392,-159.4832,39.9,2.3,ml,,,,0.36,ak,ak11502335,2015-02-04T19:00:01.762Z,"97km NE of Unalakleet, Alaska",earthquake
2015-01-31T01:59:56.920Z,56.6223,-169.1139,20.18,4.1,mb,,70,0.834,0.57,us,usc000tllm,2015-02-12T04:35:27.677Z,"91km SE of City of Saint Paul, Alaska",earthquake
2015-01-31T01:54:12.299Z,41.9473,-119.7065,0,1.63,ml,5,206.35,0.064,0.1778,nn,nn00480171,2015-01-31T02:13:11.313Z,"59km ESE of Lakeview, Oregon",earthquake
2015-01-31T01:52:58.440Z,41.9261,-119.7013,1.3446,1.3,ml,4,210.32,0.074,0.0699,nn,nn00480170,2015-01-31T02:09:53.595Z,"60km ESE of Lakeview, Oregon",earthquake
2015-01-31T01:51:28.419Z,41.9025,-119.6273,8.2178,2.11,ml,5,121.38,0.134,0.1578,nn,nn00480169,2015-02-03T02:55:13.210Z,"69km ESE of Lakeview, Oregon",earthquake
2015-01-31T01:40:08.396Z,41.8946,-119.6436,6.3988,0.96,ml,3,217.33,0.127,0.0245,nn,nn00480523,2015-02-02T17:49:05.602Z,"66km ESE of Lakeview, Oregon",earthquake
2015-01-31T01:39:27.970Z,56.556,-169.0849,6.32,4.5,mb,,39,0.891,0.91,us,usc000tkir,2015-02-12T04:12:10.298Z,"98km SE of City of Saint Paul, Alaska",earthquake
2015-01-31T01:35:37.700Z,19.1688,-66.3223,31,2.5,Md,4,334.8,0.91268833,0.23,pr,pr15031004,2015-02-12T03:49:13.040Z,"77km N of Brenas, Puerto Rico",earthquake
